28,079,004,12,0,0,2024,03,26,71.68,V,11.38,V,17.23,V,78.68,V,59.82,V,25.88,V,45.45,V,45.84,V,90.56,V,50.32,V,6.21,V,48.87,V,75.52,V,70.86,V,95.97,V,57.5,V,17.94,V,88.21,V,86.74,V,88.32,V,52.48,V,65.1,V,24.33,V,34.49,V
28,079,004,12,0,0,2024,03,27,66.52,V,87.38,V,51.94,V,89.55,V,90.63,V,96.24,V,7.27,V,81.25,V,19.39,V,29.25,V,55.31,V,44.14,V,63.23,V,92.41,V,40.23,V,57.16,V,67.98,V,66.27,V,28.12,V,53.15,V,42.61,V,82.02,V,24.52,V,66.09,V
28,079,004,12,0,0,2024,03,28,64.51,V,70.87,V,32.8,V,93.95,V,45.21,V,14.46,V,21.24,V,7.63,V,14.06,V,59.72,V,13.4,V,48.7,V,25.76,V,56.86,V,11.55,V,36.94,V,13.6,V,81.26,V,81.57,V,88.77,V,72.81,V,98.62,V,84.32,V,34.3,V
28,079,004,12,0,0,2024,03,29,78.56,V,44.86,V,54.68,V,85.8,V,6.68,V,10.93,V,38.71,V,31.88,V,81.57,V,76.8,V,5.22,V,75.57,V,55.25,V,94.95,V,10.28,V,52.27,V,22.09,V,29.7,V,78.18,V,61.39,V,33.8,V,22.64,V,47.99,V,80.34,V
28,079,004,12,0,0,2024,03,30,62.85,V,61.74,V,68.22,V,38.49,V,92.4,V,67.91,V,82.31,V,98.86,V,45.68,V,27.45,V,91.59,V,36.21,V,22.11,V,44.39,V,90.84,V,80.22,V,96.98,V,28.85,V,95.14,V,46.91,V,73.7,V,12.36,V,13.35,V,87.08,V
28,079,004,12,0,0,2024,03,31,90.04,V,93.42,V,12.85,V,98.14,V,93.57,V,9.44,V,52.93,V,46.32,V,83.5,V,74.22,V,86.56,V,46.38,V,16.47,V,56.91,V,30.46,V,46.59,V,57.61,V,90.54,V,55.04,V,7.19,V,96.97,V,67.36,V,16.7,V,34.8,V
28,079,004,12,0,0,2024,04,01,79.92,V,99.03,V,15.83,V,46.28,V,81.88,V,81.99,V,66.35,V,27.24,V,55.97,V,67.93,V,54.05,V,67.09,V,52.59,V,78.41,V,60.21,V,64.29,V,6.31,V,61.12,V,50.85,V,6.23,V,63.07,V,34.7,V,49.51,V,93.01,V
28,079,004,12,0,0,2024,04,02,70.39,V,40.02,V,67.87,V,75.3,V,74.28,V,59.69,V,81.23,V,16.06,V,46.65,V,66.56,V,54.87,V,43.63,V,91.55,V,24.47,V,56.02,V,55.56,V,41.12,V,38.8,V,44.95,V,93.09,V,18.38,V,51.41,V,31.57,V,48.59,V
28,079,004,12,0,0,2024,04,03,14.26,V,15.92,V,6.96,V,86.99,V,39.61,V,34.75,V,80.39,V,19.47,V,26.91,V,93.2,V,98.85,V,52.08,V,40.0,V,31.37,V,23.01,V,97.28,V,36.12,V,67.43,V,11.92,V,80.05,V,37.37,V,82.7,V,82.96,V,62.61,V
28,079,004,12,0,0,2024,04,04,63.38,V,23.93,V,72.06,V,78.89,V,85.08,V,80.53,V,51.88,V,80.71,V,41.77,V,77.63,V,18.15,V,73.71,V,81.98,V,85.01,V,95.35,V,50.21,V,20.6,V,14.18,V,10.48,V,62.1,V,60.84,V,71.2,V,30.11,V,67.99,V
28,079,004,12,0,0,2024,04,05,41.21,V,53.6,V,38.24,V,52.29,V,72.63,V,59.54,V,85.76,V,29.62,V,22.5,V,10.03,V,36.01,V,47.03,V,6.65,V,33.88,V,97.86,V,95.25,V,26.82,V,19.34,V,23.44,V,77.74,V,29.92,V,87.12,V,12.52,V,81.44,V
28,079,004,12,0,0,2024,04,06,76.05,V,76.52,V,8.69,V,72.21,V,92.71,V,39.98,V,98.73,V,95.35,V,29.63,V,63.13,V,89.1,V,75.06,V,89.02,V,81.33,V,95.21,V,18.65,V,83.88,V,86.02,V,79.58,V,11.27,V,31.71,V,92.18,V,57.8,V,41.17,V
28,079,004,12,0,0,2024,04,07,16.56,V,98.92,V,99.83,V,96.77,V,48.96,V,37.41,V,15.39,V,74.91,V,63.89,V,49.78,V,64.41,V,40.53,V,18.56,V,21.71,V,17.04,V,42.62,V,8.18,V,88.66,V,44.8,V,50.53,V,71.72,V,76.15,V,54.97,V,56.47,V
28,079,004,12,0,0,2024,04,08,38.04,V,14.88,V,11.46,V,59.96,V,14.51,V,88.66,V,41.12,V,76.2,V,76.81,V,53.04,V,48.35,V,53.52,V,32.44,V,10.4,V,98.06,V,59.83,V,83.62,V,38.75,V,15.26,V,36.96,V,14.41,V,62.79,V,74.64,V,20.42,V
28,079,004,12,0,0,2024,04,09,60.37,V,32.89,V,87.03,V,26.78,V,19.97,V,19.42,V,19.09,V,42.24,V,53.91,V,48.29,V,13.44,V,62.75,V,64.36,V,32.66,V,79.31,V,43.02,V,67.42,V,96.27,V,98.16,V,58.0,V,21.59,V,31.69,V,46.88,V,87.74,V
